exporter_code,year,exporter_name,exporter_iso3,import_value_kusd,quantity_tons,importer_code,importer_name,importer_iso3,product_code,product_description,US,Post2018,US_Post2018,ln_import_value,asinh_import_value
124,2017,Canada,CAN,1288.757,7.156,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,7.162209107518444,7.854580798017407
124,2018,Canada,CAN,1166.173,6.357,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,7.062339864658635,7.754630090790954
124,2019,Canada,CAN,641.561,3.604,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,6.465461753896944,7.157052057113071
124,2020,Canada,CAN,1069.423,7.132,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,6.9758091764375845,7.668021928825919
124,2021,Canada,CAN,1313.617,8.031,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,7.18130064743611,7.873687005587066
124,2022,Canada,CAN,1588.15,7.57,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,7.370954561074489,8.063472375463395
124,2023,Canada,CAN,8893.872,26.622,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,9.093230209889596,9.786264962962784
124,2024,Canada,CAN,6524.873,17.474,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,8.783530016344843,9.476523954832022
180,2008,Dem. Rep. of the Congo,COD,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
180,2009,Dem. Rep. of the Congo,COD,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
180,2010,Dem. Rep. of the Congo,COD,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
180,2011,Dem. Rep. of the Congo,COD,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
180,2012,Dem. Rep. of the Congo,COD,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
180,2013,Dem. Rep. of the Congo,COD,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
180,2014,Dem. Rep. of the Congo,COD,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
180,2015,Dem. Rep. of the Congo,COD,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
180,2016,Dem. Rep. of the Congo,COD,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
180,2017,Dem. Rep. of the Congo,COD,2.006,0.009,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,1.1006102913307827,1.4463155413160445
180,2018,Dem. Rep. of the Congo,COD,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.0,0.0
180,2019,Dem. Rep. of the Congo,COD,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.0,0.0
180,2020,Dem. Rep. of the Congo,COD,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.0,0.0
180,2021,Dem. Rep. of the Congo,COD,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.0,0.0
180,2022,Dem. Rep. of the Congo,COD,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.0,0.0
180,2023,Dem. Rep. of the Congo,COD,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.0,0.0
180,2024,Dem. Rep. of the Congo,COD,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.0,0.0
188,2008,Costa Rica,CRI,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
188,2009,Costa Rica,CRI,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
188,2010,Costa Rica,CRI,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
188,2011,Costa Rica,CRI,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
188,2012,Costa Rica,CRI,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
188,2013,Costa Rica,CRI,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
188,2014,Costa Rica,CRI,3.215,0.02,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,1.4386495914538187,1.884328181798171
188,2015,Costa Rica,CRI,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
188,2016,Costa Rica,CRI,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
188,2017,Costa Rica,CRI,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
188,2018,Costa Rica,CRI,615.42,1.5,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,6.423928549382921,7.115452802187005
188,2019,Costa Rica,CRI,257.4,8.056,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,5.554508771908447,6.243782249014411
188,2020,Costa Rica,CRI,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.0,0.0
188,2021,Costa Rica,CRI,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.0,0.0
188,2022,Costa Rica,CRI,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.0,0.0
188,2023,Costa Rica,CRI,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.0,0.0
188,2024,Costa Rica,CRI,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.0,0.0
191,2008,Croatia,HRV,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
191,2009,Croatia,HRV,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
191,2010,Croatia,HRV,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
191,2011,Croatia,HRV,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
191,2012,Croatia,HRV,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
191,2013,Croatia,HRV,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
191,2014,Croatia,HRV,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
191,2015,Croatia,HRV,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
191,2016,Croatia,HRV,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
191,2017,Croatia,HRV,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
191,2018,Croatia,HRV,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.0,0.0
191,2019,Croatia,HRV,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.0,0.0
191,2020,Croatia,HRV,0.712,0.002,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.5376622777195503,0.6624696369716498
191,2021,Croatia,HRV,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.0,0.0
191,2022,Croatia,HRV,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.0,0.0
191,2023,Croatia,HRV,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.0,0.0
